               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 272,            0.018496,           0.0066059,           0.0059871,            0.067426,             0.97276,             0.96661,             0.98944,             0.65788,            0.018779,            0.018843,           0.0066662,            0.066391,          0.00079408,          0.00079408,          0.00079408
                 273,            0.016475,           0.0063898,           0.0040792,            0.067131,             0.87931,             0.96603,             0.99197,             0.67516,            0.018328,            0.018338,            0.010422,            0.067289,           0.0007927,           0.0007927,           0.0007927
                 274,            0.016332,           0.0062379,           0.0050636,            0.067881,              0.9041,                   1,               0.995,              0.7279,            0.017046,            0.017927,           0.0083127,            0.066985,          0.00079132,          0.00079132,          0.00079132
                 275,            0.016162,           0.0061886,           0.0045424,            0.067071,             0.99108,             0.99996,               0.995,             0.74242,            0.016188,            0.018294,            0.002925,            0.065468,          0.00078994,          0.00078994,          0.00078994
                 276,            0.016929,           0.0061734,           0.0044294,            0.067371,             0.98493,             0.99992,               0.995,             0.72186,             0.01585,             0.01884,           0.0020217,            0.064901,          0.00078856,          0.00078856,          0.00078856
                 277,            0.015388,            0.006326,           0.0033796,            0.066244,             0.98262,                   1,               0.995,             0.71248,            0.014916,             0.01787,           0.0018108,            0.065508,          0.00078717,          0.00078717,          0.00078717
                 278,            0.014912,           0.0061299,           0.0032148,            0.066665,             0.98025,             0.99994,               0.995,             0.71357,            0.013932,            0.017034,           0.0017391,            0.066358,          0.00078578,          0.00078578,          0.00078578
                 279,            0.014266,           0.0060379,           0.0031728,             0.06699,             0.98025,             0.99994,               0.995,             0.71357,            0.013932,            0.017034,           0.0017391,            0.066358,          0.00078439,          0.00078439,          0.00078439
                 280,            0.016065,           0.0066103,           0.0037521,            0.066611,             0.98947,             0.96292,             0.99133,              0.7218,            0.015022,            0.017827,           0.0020612,            0.067416,          0.00078299,          0.00078299,          0.00078299
                 281,            0.018752,           0.0064485,           0.0065481,            0.065877,              0.9529,             0.96289,             0.98426,             0.67867,            0.016924,            0.018951,           0.0024516,            0.068021,           0.0007816,           0.0007816,           0.0007816
                 282,            0.018929,           0.0063852,           0.0056677,            0.068494,             0.99103,             0.96004,             0.98833,             0.67685,            0.018489,            0.019364,           0.0025161,            0.067816,           0.0007802,           0.0007802,           0.0007802
                 283,            0.019899,           0.0066461,           0.0054723,            0.066922,             0.97434,             0.96296,             0.99133,             0.67565,            0.019404,            0.018481,           0.0031716,            0.066707,          0.00077879,          0.00077879,          0.00077879
                 284,            0.020155,            0.006506,           0.0031719,            0.066319,             0.95209,             0.94578,             0.99133,             0.66943,            0.019669,            0.017816,           0.0047107,            0.066027,          0.00077738,          0.00077738,          0.00077738
                 285,             0.01951,           0.0061337,           0.0039922,            0.066709,             0.98807,             0.92589,               0.995,             0.67195,            0.019003,            0.017748,           0.0048342,            0.066195,          0.00077598,          0.00077598,          0.00077598
                 286,            0.018374,            0.006594,           0.0034005,            0.067447,             0.99733,             0.93476,               0.995,             0.69422,            0.018237,            0.017946,           0.0033096,            0.066191,          0.00077456,          0.00077456,          0.00077456
                 287,             0.01729,           0.0063709,           0.0023896,            0.066253,             0.99808,             0.93662,               0.995,             0.73227,            0.017139,            0.017725,           0.0028714,            0.065794,          0.00077315,          0.00077315,          0.00077315
                 288,            0.017123,           0.0063231,            0.004646,            0.065973,             0.95441,             0.97293,               0.995,             0.75638,            0.015824,             0.01744,           0.0036711,            0.065221,          0.00077173,          0.00077173,          0.00077173
                 289,            0.015783,           0.0061643,           0.0034788,            0.065604,              0.9559,             0.99496,               0.995,             0.75781,            0.014927,            0.017409,           0.0030701,            0.064957,          0.00077031,          0.00077031,          0.00077031
                 290,            0.015576,           0.0063482,           0.0032784,            0.066013,             0.97338,             0.99989,               0.995,             0.75338,            0.014597,            0.017727,           0.0027192,            0.064984,          0.00076889,          0.00076889,          0.00076889
                 291,            0.014674,           0.0063466,            0.003584,            0.065102,              0.9728,             0.99988,               0.995,             0.78342,            0.013814,            0.017747,           0.0023719,            0.065012,          0.00076746,          0.00076746,          0.00076746
                 292,            0.015078,           0.0062277,           0.0026864,            0.065758,              0.9728,             0.99988,               0.995,             0.78342,            0.013814,            0.017747,           0.0023719,            0.065012,          0.00076604,          0.00076604,          0.00076604
                 293,            0.015496,           0.0059076,           0.0018588,             0.06554,             0.96493,             0.99993,               0.995,             0.77577,            0.014511,            0.018072,           0.0021598,            0.065346,          0.00076461,          0.00076461,          0.00076461
                 294,            0.017065,           0.0064194,           0.0044201,            0.065501,              0.9504,             0.99703,               0.995,             0.76858,            0.016096,            0.018604,           0.0022269,            0.065794,          0.00076317,          0.00076317,          0.00076317
                 295,            0.018294,           0.0066482,           0.0035323,            0.067891,             0.96036,             0.96499,               0.995,             0.74424,             0.01762,            0.019304,           0.0026719,            0.066131,          0.00076174,          0.00076174,          0.00076174
                 296,            0.018625,           0.0064053,           0.0037785,            0.066228,             0.95569,             0.96291,               0.995,             0.72995,            0.018443,            0.019596,           0.0031863,            0.066022,           0.0007603,           0.0007603,           0.0007603
                 297,            0.018988,           0.0066621,           0.0042453,             0.06625,             0.96582,             0.96292,             0.99133,             0.72801,            0.018348,            0.019326,           0.0032089,            0.065406,          0.00075886,          0.00075886,          0.00075886
                 298,            0.018658,           0.0065324,           0.0053026,            0.066215,             0.94909,             0.98284,               0.995,             0.71328,            0.018032,            0.018902,           0.0029941,            0.064741,          0.00075742,          0.00075742,          0.00075742
                 299,            0.016729,           0.0062173,           0.0048418,            0.064907,             0.96209,             0.99989,               0.995,             0.73113,            0.017148,            0.018614,           0.0026292,            0.064522,          0.00075597,          0.00075597,          0.00075597
                 300,            0.016645,           0.0063121,           0.0039355,            0.064904,             0.98921,             0.99988,               0.995,             0.77859,            0.015804,            0.018447,           0.0027449,             0.06432,          0.00075452,          0.00075452,          0.00075452
                 301,            0.016599,           0.0061866,           0.0043025,            0.064777,             0.85445,                   1,             0.98372,             0.74039,            0.016888,            0.018558,            0.011368,            0.064034,          0.00075307,          0.00075307,          0.00075307
                 302,            0.016119,           0.0064314,           0.0058014,            0.063897,             0.83651,                   1,             0.98372,             0.73199,            0.017197,            0.018391,            0.010211,            0.063451,          0.00075162,          0.00075162,          0.00075162
                 303,            0.015667,           0.0061215,           0.0031189,             0.06333,             0.93806,             0.96717,             0.98833,             0.76694,            0.016183,            0.018263,            0.005212,            0.062805,          0.00075017,          0.00075017,          0.00075017
                 304,            0.014819,           0.0059694,           0.0033338,            0.063618,             0.99683,             0.99998,               0.995,             0.79189,            0.014798,            0.017807,           0.0026758,            0.062326,          0.00074871,          0.00074871,          0.00074871
                 305,             0.01402,           0.0059901,            0.003479,            0.063825,             0.99683,             0.99998,               0.995,             0.79189,            0.014798,            0.017807,           0.0026758,            0.062326,          0.00074725,          0.00074725,          0.00074725
                 306,            0.016588,           0.0062182,           0.0023326,            0.064008,             0.97844,                   1,               0.995,             0.77404,            0.015573,            0.018207,           0.0021115,             0.06249,          0.00074579,          0.00074579,          0.00074579
                 307,            0.018637,           0.0065286,           0.0033274,            0.065174,             0.99191,             0.94819,               0.995,             0.75647,            0.017554,            0.019072,           0.0022803,            0.062999,          0.00074432,          0.00074432,          0.00074432
                 308,             0.01935,           0.0067452,           0.0033729,            0.066181,             0.99969,             0.93912,             0.99133,             0.71787,             0.01921,             0.01958,           0.0026863,            0.063677,          0.00074286,          0.00074286,          0.00074286
                 309,            0.019565,           0.0069577,           0.0042392,            0.065642,             0.95638,             0.94073,              0.9883,             0.69745,            0.019883,            0.019591,           0.0033202,            0.064115,          0.00074139,          0.00074139,          0.00074139
                 310,            0.019484,           0.0068739,           0.0033245,            0.064762,             0.94647,             0.94327,              0.9828,             0.67692,            0.019016,             0.01897,           0.0035196,            0.063997,          0.00073992,          0.00073992,          0.00073992
                 311,            0.018841,           0.0065924,           0.0048362,            0.064489,             0.95467,             0.94214,              0.9853,             0.69086,            0.017525,            0.018696,           0.0023571,            0.063861,          0.00073845,          0.00073845,          0.00073845
                 312,            0.017835,           0.0063568,           0.0044496,            0.065155,             0.99141,             0.94543,             0.98583,              0.6547,            0.017017,            0.019904,           0.0018781,            0.064569,          0.00073697,          0.00073697,          0.00073697
                 313,              0.0173,           0.0065158,           0.0041475,             0.06488,             0.99425,              0.9458,              0.9819,             0.69086,            0.017679,            0.021157,           0.0026001,            0.065257,           0.0007355,           0.0007355,           0.0007355
                 314,            0.017151,           0.0061607,           0.0037168,            0.064991,             0.99497,             0.94508,              0.9819,             0.70729,            0.017293,            0.021146,           0.0031927,            0.065022,          0.00073402,          0.00073402,          0.00073402
                 315,            0.015932,           0.0064238,           0.0032539,            0.065251,             0.97993,             0.95629,             0.98583,              0.7195,            0.015572,            0.020402,           0.0021724,            0.064104,          0.00073254,          0.00073254,          0.00073254
                 316,            0.015921,           0.0064368,           0.0025515,            0.065575,             0.98068,             0.95256,               0.995,             0.73832,            0.015184,            0.019241,           0.0016647,            0.063227,          0.00073105,          0.00073105,          0.00073105
                 317,            0.016334,           0.0063283,           0.0022828,             0.06329,             0.94166,             0.99996,               0.995,             0.77687,            0.015175,            0.017639,           0.0016143,            0.062816,          0.00072957,          0.00072957,          0.00072957
                 318,            0.015618,           0.0062067,           0.0035373,            0.063075,             0.94166,             0.99996,               0.995,             0.77687,            0.015175,            0.017639,           0.0016143,            0.062816,          0.00072808,          0.00072808,          0.00072808
                 319,            0.016742,           0.0063366,           0.0035163,            0.063652,             0.96136,                   1,               0.995,             0.76243,            0.016396,             0.01718,           0.0016858,             0.06301,          0.00072659,          0.00072659,          0.00072659
                 320,            0.018056,           0.0066013,           0.0043768,             0.06315,             0.95671,             0.99986,               0.995,             0.75401,            0.017749,            0.017816,           0.0015833,            0.063465,           0.0007251,           0.0007251,           0.0007251
                 321,            0.020258,           0.0068334,           0.0049078,            0.063024,             0.96024,                   1,               0.995,              0.7384,            0.018709,            0.018817,           0.0014058,            0.064081,          0.00072361,          0.00072361,          0.00072361
                 322,            0.018555,           0.0070826,           0.0026757,            0.065286,             0.98378,                   1,               0.995,             0.74321,            0.018784,            0.019501,          0.00090051,            0.064558,          0.00072211,          0.00072211,          0.00072211
                 323,            0.018512,           0.0069622,           0.0020684,            0.066236,             0.99186,                   1,               0.995,             0.73056,            0.018375,            0.019583,          0.00091191,            0.064603,          0.00072062,          0.00072062,          0.00072062
                 324,            0.019435,           0.0068423,           0.0034944,            0.064529,             0.99168,             0.99992,               0.995,             0.73549,            0.017679,            0.018942,           0.0014063,            0.064592,          0.00071912,          0.00071912,          0.00071912
                 325,            0.019341,           0.0065911,           0.0033266,            0.063957,             0.99567,             0.98781,               0.995,              0.7279,            0.016719,            0.018356,           0.0033589,            0.064285,          0.00071762,          0.00071762,          0.00071762
                 326,            0.017034,           0.0061877,           0.0021027,            0.064073,             0.96085,             0.98102,             0.99133,             0.76119,             0.01542,            0.018133,           0.0057228,             0.06397,          0.00071611,          0.00071611,          0.00071611
                 327,            0.016165,           0.0064126,           0.0023542,            0.062638,             0.99154,             0.99541,               0.995,             0.77174,            0.014134,            0.018402,            0.005462,            0.064001,          0.00071461,          0.00071461,          0.00071461
                 328,            0.015233,           0.0064325,           0.0034869,            0.063918,             0.98312,             0.99982,               0.995,             0.74804,             0.01476,            0.018883,           0.0044078,            0.063973,           0.0007131,           0.0007131,           0.0007131
                 329,            0.015675,           0.0063164,           0.0025876,            0.062939,             0.95815,             0.98914,             0.98767,             0.72043,            0.015763,            0.019352,           0.0066426,             0.06405,           0.0007116,           0.0007116,           0.0007116
                 330,            0.015043,           0.0066961,           0.0034259,            0.062772,             0.94377,             0.99972,             0.99133,             0.76276,            0.015229,            0.018578,           0.0035467,            0.064057,          0.00071009,          0.00071009,          0.00071009
                 331,            0.014014,            0.006548,           0.0027962,            0.061546,             0.94377,             0.99972,             0.99133,             0.76276,            0.015229,            0.018578,           0.0035467,            0.064057,          0.00070858,          0.00070858,          0.00070858
                 332,            0.015954,           0.0064543,           0.0032205,            0.063814,             0.95997,              0.9745,             0.99133,             0.79727,            0.016033,               0.018,           0.0024373,            0.064289,          0.00070706,          0.00070706,          0.00070706
                 333,            0.017469,           0.0065089,           0.0031222,            0.063444,             0.96029,             0.97773,             0.98767,             0.77329,            0.017648,            0.017799,           0.0027113,            0.064809,          0.00070555,          0.00070555,          0.00070555
                 334,            0.018475,           0.0063355,           0.0041486,            0.064783,             0.95478,             0.99274,               0.984,             0.78174,            0.018849,            0.017808,           0.0033926,            0.065235,          0.00070403,          0.00070403,          0.00070403
                 335,            0.018772,           0.0064728,           0.0045799,            0.064901,             0.92517,             0.96296,             0.99133,             0.80408,            0.018858,            0.017813,           0.0057324,            0.065526,          0.00070252,          0.00070252,          0.00070252
                 336,            0.018351,           0.0062433,           0.0051926,            0.064183,             0.91961,             0.96306,               0.995,             0.78272,            0.018275,            0.017799,           0.0060676,             0.06556,            0.000701,            0.000701,            0.000701
                 337,            0.018014,           0.0065786,           0.0031256,            0.063862,             0.98869,                   1,               0.995,              0.7611,            0.017325,            0.017581,           0.0017636,            0.065712,          0.00069948,          0.00069948,          0.00069948
                 338,            0.016862,           0.0062843,            0.003101,            0.063891,               0.995,                   1,               0.995,             0.73517,            0.016694,            0.017248,          0.00095827,            0.066095,          0.00069795,          0.00069795,          0.00069795
                 339,            0.016936,           0.0063153,           0.0033562,            0.063647,             0.98246,                   1,               0.995,             0.75627,            0.015899,            0.016633,           0.0011774,            0.066045,          0.00069643,          0.00069643,          0.00069643
                 340,            0.015161,           0.0060724,           0.0020572,            0.061699,             0.95326,                   1,               0.995,             0.80504,            0.014961,            0.016277,           0.0016807,            0.065521,           0.0006949,           0.0006949,           0.0006949
                 341,            0.015591,           0.0061247,           0.0043451,            0.063568,              0.9876,                   1,               0.995,             0.83334,            0.013594,            0.016293,           0.0012797,             0.06419,          0.00069338,          0.00069338,          0.00069338
                 342,            0.015081,           0.0056701,           0.0032579,            0.062019,             0.97416,             0.99994,               0.995,             0.82522,            0.013346,            0.017486,           0.0009852,             0.06345,          0.00069185,          0.00069185,          0.00069185
                 343,            0.015289,           0.0059166,           0.0028944,            0.063069,             0.96879,             0.99997,               0.995,             0.80143,            0.014255,            0.019033,          0.00098736,            0.063303,          0.00069032,          0.00069032,          0.00069032
                 344,            0.013633,           0.0054656,           0.0022334,            0.061365,             0.96879,             0.99997,               0.995,             0.80143,            0.014255,            0.019033,          0.00098736,            0.063303,          0.00068879,          0.00068879,          0.00068879
                 345,            0.016113,           0.0058454,           0.0020343,            0.061716,             0.96298,             0.99996,               0.995,             0.75278,            0.016577,            0.021052,           0.0012706,            0.063694,          0.00068726,          0.00068726,          0.00068726
                 346,            0.018714,           0.0063399,            0.003487,            0.062752,               0.924,                   1,             0.98767,             0.68161,            0.018774,            0.022968,           0.0020759,            0.064444,          0.00068572,          0.00068572,          0.00068572
                 347,            0.019253,           0.0065295,           0.0046791,            0.064053,             0.95318,             0.96651,               0.995,             0.69892,            0.019567,             0.02332,           0.0016904,            0.064925,          0.00068419,          0.00068419,          0.00068419
                 348,            0.020072,           0.0064238,           0.0024113,            0.065635,             0.89369,             0.93769,               0.995,             0.73637,            0.019851,            0.023356,           0.0040278,            0.064927,          0.00068265,          0.00068265,          0.00068265
                 349,            0.021291,           0.0065574,           0.0049921,            0.063898,             0.80376,                   1,             0.97591,             0.65054,            0.020157,            0.023077,           0.0089763,            0.064573,          0.00068111,          0.00068111,          0.00068111
                 350,            0.020592,           0.0068948,           0.0049713,            0.064165,             0.95663,             0.94036,               0.995,              0.6413,            0.018916,            0.021478,           0.0038026,            0.063939,          0.00067958,          0.00067958,          0.00067958
                 351,            0.019782,             0.00669,           0.0030019,            0.063447,             0.96907,                   1,               0.995,             0.68996,             0.01869,            0.019532,           0.0011127,            0.063125,          0.00067804,          0.00067804,          0.00067804
                 352,             0.01762,           0.0064236,           0.0022994,            0.063059,             0.99353,             0.95474,             0.99133,             0.72495,            0.018756,            0.018039,           0.0030363,            0.062188,          0.00067649,          0.00067649,          0.00067649
                 353,            0.017371,           0.0061956,           0.0036454,            0.063821,             0.93342,             0.99311,             0.98426,             0.74656,            0.018398,            0.017028,           0.0056217,            0.061434,          0.00067495,          0.00067495,          0.00067495
                 354,            0.017162,           0.0061979,           0.0029917,            0.063037,             0.99382,             0.97798,               0.995,             0.75838,            0.016842,            0.016842,           0.0024082,            0.060501,          0.00067341,          0.00067341,          0.00067341
                 355,            0.016465,           0.0059684,           0.0035399,            0.063085,             0.98111,             0.99987,               0.995,             0.76817,              0.0154,            0.018469,             0.00141,            0.059966,          0.00067186,          0.00067186,          0.00067186
                 356,            0.015056,           0.0059583,           0.0021237,            0.062138,             0.96959,                   1,               0.995,             0.78061,            0.015086,            0.020126,           0.0031865,            0.059606,          0.00067032,          0.00067032,          0.00067032
                 357,            0.014073,           0.0060339,            0.003456,            0.061048,             0.96959,                   1,               0.995,             0.78061,            0.015086,            0.020126,           0.0031865,            0.059606,          0.00066877,          0.00066877,          0.00066877
                 358,             0.01658,           0.0058755,           0.0050365,             0.06182,             0.85358,                   1,               0.995,             0.77262,            0.016611,            0.021338,           0.0069775,            0.059939,          0.00066722,          0.00066722,          0.00066722
                 359,             0.01799,            0.006564,            0.007997,            0.063304,             0.82367,                   1,             0.93786,             0.67505,            0.018917,            0.022144,           0.0099519,            0.060511,          0.00066567,          0.00066567,          0.00066567
                 360,            0.018978,            0.006703,           0.0064304,            0.062188,             0.84483,                   1,             0.95469,             0.71298,            0.020521,            0.022197,           0.0083644,            0.061277,          0.00066412,          0.00066412,          0.00066412
                 361,            0.019308,           0.0068558,           0.0053069,            0.063075,              0.8926,                   1,               0.995,              0.7211,            0.020896,             0.02184,           0.0050929,            0.061813,          0.00066257,          0.00066257,          0.00066257
                 362,            0.019024,           0.0067098,           0.0043136,            0.064288,             0.99289,                   1,               0.995,             0.75166,            0.020091,             0.02087,           0.0016744,            0.062126,          0.00066102,          0.00066102,          0.00066102
                 363,            0.017333,           0.0068456,           0.0028234,             0.06385,             0.98658,              0.9934,               0.995,             0.74104,            0.019251,            0.020403,           0.0012858,            0.062024,          0.00065947,          0.00065947,          0.00065947
                 364,            0.017389,           0.0068741,           0.0025582,            0.065234,             0.99884,             0.98396,               0.995,             0.72401,            0.018007,            0.019328,           0.0014696,            0.061527,          0.00065792,          0.00065792,          0.00065792
                 365,            0.016675,           0.0063677,           0.0032873,            0.062964,             0.98598,             0.99985,               0.995,             0.77816,            0.016298,            0.017915,           0.0013176,             0.06111,          0.00065636,          0.00065636,          0.00065636
                 366,            0.016335,           0.0066915,           0.0027993,            0.063845,             0.98197,                   1,               0.995,             0.80334,             0.01471,            0.016914,            0.001295,            0.060493,           0.0006548,           0.0006548,           0.0006548
                 367,            0.016024,           0.0065576,           0.0036753,            0.063523,              0.9813,             0.99992,               0.995,              0.8247,            0.014462,            0.016624,          0.00084602,            0.059818,          0.00065325,          0.00065325,          0.00065325
                 368,             0.01603,           0.0061861,           0.0032156,            0.062276,             0.98556,             0.99997,               0.995,             0.81776,            0.014344,            0.016261,          0.00083197,            0.059376,          0.00065169,          0.00065169,          0.00065169
                 369,            0.015029,            0.006363,           0.0029687,            0.062011,             0.98722,             0.99999,               0.995,              0.8211,            0.014094,            0.015909,          0.00098562,             0.05948,          0.00065013,          0.00065013,          0.00065013
                 370,            0.013888,            0.005967,           0.0033668,            0.061458,             0.98722,             0.99999,               0.995,              0.8211,            0.014094,            0.015909,          0.00098562,             0.05948,          0.00064857,          0.00064857,          0.00064857
                 371,            0.015727,           0.0060446,           0.0032961,            0.062984,             0.98764,                   1,               0.995,             0.74989,            0.015752,            0.016271,           0.0014629,            0.060376,          0.00064701,          0.00064701,          0.00064701
                 372,            0.017177,           0.0062651,           0.0030724,            0.061865,             0.99659,                   1,               0.995,             0.68445,            0.018016,            0.017008,           0.0024865,            0.061587,          0.00064545,          0.00064545,          0.00064545
                 373,            0.018716,           0.0060659,            0.002436,            0.063984,             0.96664,             0.96065,             0.99133,             0.64401,            0.019764,            0.017597,           0.0044712,            0.062743,          0.00064389,          0.00064389,          0.00064389
                 374,            0.019898,           0.0063338,           0.0040054,            0.063237,             0.86508,                   1,             0.97204,             0.62085,            0.020603,            0.017874,           0.0079155,            0.062786,          0.00064233,          0.00064233,          0.00064233
                 375,            0.021177,           0.0063406,           0.0071252,            0.063824,             0.86446,             0.93282,             0.92578,             0.61238,            0.020647,            0.017917,            0.015453,             0.06188,          0.00064077,          0.00064077,          0.00064077
                 376,             0.01782,           0.0060656,           0.0037325,            0.063233,             0.85795,                 0.9,             0.90172,             0.62709,             0.01954,             0.01818,             0.01815,            0.061285,          0.00063921,          0.00063921,          0.00063921
                 377,            0.017753,           0.0060102,           0.0052143,            0.061756,             0.90533,             0.99978,              0.9785,             0.74496,            0.017281,            0.018912,           0.0060952,             0.06172,          0.00063764,          0.00063764,          0.00063764
                 378,             0.01634,           0.0059284,           0.0020386,            0.062677,             0.97599,             0.99993,               0.995,             0.75912,            0.015252,             0.02039,            0.001409,            0.062825,          0.00063608,          0.00063608,          0.00063608
                 379,            0.015478,           0.0061568,             0.00182,            0.064459,             0.95201,             0.99994,               0.995,             0.76417,             0.01523,            0.021848,           0.0017909,            0.062845,          0.00063451,          0.00063451,          0.00063451
                 380,            0.015118,           0.0059394,           0.0051725,            0.062581,             0.96007,             0.97924,               0.995,             0.76956,            0.016162,            0.021957,           0.0020224,            0.062895,          0.00063295,          0.00063295,          0.00063295
                 381,            0.015545,           0.0059019,           0.0035717,            0.062026,             0.97285,             0.99998,               0.995,             0.80242,            0.015836,             0.02053,           0.0013103,            0.063263,          0.00063138,          0.00063138,          0.00063138
                 382,            0.014677,           0.0057647,           0.0022532,            0.061714,             0.98553,             0.99995,               0.995,             0.84339,             0.01419,            0.018169,           0.0017083,             0.06337,          0.00062982,          0.00062982,          0.00062982
                 383,            0.013762,           0.0056444,           0.0028372,            0.060407,             0.98553,             0.99995,               0.995,             0.84339,             0.01419,            0.018169,           0.0017083,             0.06337,          0.00062825,          0.00062825,          0.00062825
                 384,            0.016187,            0.005961,           0.0021816,             0.06227,              0.9681,                   1,               0.995,             0.77636,            0.016498,            0.016987,           0.0045172,            0.063964,          0.00062668,          0.00062668,          0.00062668
                 385,            0.018222,           0.0060421,           0.0035356,              0.0615,             0.83751,             0.96667,             0.98123,             0.69128,            0.020226,            0.016805,            0.010691,            0.064853,          0.00062512,          0.00062512,          0.00062512
                 386,            0.021107,           0.0062186,           0.0039115,            0.062901,             0.79547,             0.96667,             0.95808,             0.63687,            0.022737,            0.017085,            0.014624,            0.065567,          0.00062355,          0.00062355,          0.00062355
                 387,            0.020172,           0.0058827,           0.0050433,             0.06385,              0.7397,             0.96667,              0.9327,              0.6219,            0.023535,            0.017365,            0.016702,            0.066119,          0.00062198,          0.00062198,          0.00062198
                 388,            0.020266,           0.0066417,           0.0060943,            0.064418,             0.76445,             0.93333,             0.92391,             0.64865,            0.022505,            0.017252,            0.012274,            0.066121,          0.00062041,          0.00062041,          0.00062041
                 389,            0.019768,           0.0063737,           0.0042187,            0.062687,              0.9637,             0.94516,               0.995,             0.69065,            0.020119,            0.016906,           0.0043353,            0.065866,          0.00061884,          0.00061884,          0.00061884
                 390,            0.018225,            0.006142,           0.0030553,            0.062229,             0.98914,                   1,               0.995,             0.65868,             0.01786,             0.01663,           0.0014818,            0.065196,          0.00061727,          0.00061727,          0.00061727
                 391,            0.016666,           0.0059778,           0.0034756,            0.061687,             0.97901,                   1,               0.995,             0.66352,             0.01672,            0.016601,           0.0011744,            0.064787,           0.0006157,           0.0006157,           0.0006157
                 392,             0.01551,           0.0063042,           0.0027404,            0.062997,             0.96497,                   1,               0.995,             0.62526,            0.016295,            0.016831,           0.0012762,            0.064754,          0.00061413,          0.00061413,          0.00061413
                 393,            0.015518,           0.0055593,           0.0039306,            0.062522,             0.95845,                   1,               0.995,             0.62124,            0.016226,             0.01745,            0.001337,            0.064624,          0.00061256,          0.00061256,          0.00061256
                 394,            0.015437,           0.0057992,            0.003751,            0.062132,             0.92078,             0.99981,             0.98767,             0.66444,            0.015442,            0.017863,           0.0017616,            0.064121,          0.00061099,          0.00061099,          0.00061099
                 395,            0.014264,           0.0056046,           0.0045131,            0.060942,             0.97063,             0.92587,             0.98426,             0.81486,            0.013065,            0.017495,           0.0020227,            0.063475,          0.00060942,          0.00060942,          0.00060942
                 396,            0.014386,           0.0059568,           0.0036119,            0.060782,             0.97063,             0.92587,             0.98426,             0.81486,            0.013065,            0.017495,           0.0020227,            0.063475,          0.00060785,          0.00060785,          0.00060785
                 397,            0.017422,            0.006053,           0.0023951,            0.061787,             0.93614,             0.96296,             0.98176,             0.81789,            0.013912,            0.017637,           0.0026675,            0.063408,          0.00060628,          0.00060628,          0.00060628
                 398,            0.020703,            0.006275,           0.0039444,             0.06217,             0.94036,             0.96296,             0.98176,             0.70813,            0.017154,            0.018375,           0.0037383,            0.063797,          0.00060471,          0.00060471,          0.00060471
                 399,            0.022248,           0.0062138,            0.003593,            0.062521,             0.99189,             0.95276,             0.98583,             0.59979,            0.019939,            0.019031,           0.0033634,            0.064316,          0.00060314,          0.00060314,          0.00060314
                 400,            0.023428,           0.0064589,           0.0023886,            0.063183,             0.99244,             0.95325,             0.98833,             0.56764,            0.021498,            0.019344,           0.0030623,            0.064666,          0.00060157,          0.00060157,          0.00060157
                 401,            0.023624,           0.0067381,           0.0042339,            0.062521,             0.99381,             0.94777,             0.99133,             0.59235,            0.021673,            0.019452,           0.0023802,            0.064897,              0.0006,              0.0006,              0.0006
                 402,            0.022369,           0.0065915,           0.0037784,            0.063073,             0.97758,             0.96002,             0.98833,             0.64472,            0.020803,            0.019308,            0.002072,            0.064519,          0.00059843,          0.00059843,          0.00059843
                 403,            0.020335,            0.006591,           0.0023774,            0.063139,             0.97836,             0.96296,             0.98833,             0.67326,            0.019466,            0.018911,           0.0019776,            0.063772,          0.00059686,          0.00059686,          0.00059686
                 404,             0.01802,           0.0059865,           0.0019648,            0.063513,             0.95576,              0.9628,             0.98372,             0.66192,            0.017852,             0.01838,           0.0026605,            0.062843,          0.00059529,          0.00059529,          0.00059529
                 405,            0.016197,           0.0062181,           0.0039982,            0.062687,             0.98786,             0.96296,             0.98583,             0.65612,             0.01668,            0.017503,            0.002367,            0.061965,          0.00059372,          0.00059372,          0.00059372
