               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 271,            0.017985,           0.0040293,          0.00020062,            0.090019,             0.95925,                   1,             0.97688,             0.78882,            0.019171,           0.0058682,          0.00016051,            0.084096,          0.00054987,          0.00054987,          0.00054987
                 272,            0.018189,           0.0038703,          0.00021596,            0.090655,             0.97282,                   1,             0.98554,             0.84139,             0.01735,           0.0054401,          0.00011268,            0.083309,          0.00054737,          0.00054737,          0.00054737
                 273,            0.018221,           0.0037619,          0.00017835,            0.093438,             0.97066,             0.98083,             0.98679,             0.80115,            0.020504,            0.005804,          0.00012769,              0.0837,          0.00054488,          0.00054488,          0.00054488
                 274,            0.017754,           0.0038063,          0.00020036,             0.09083,             0.98502,             0.96154,             0.99232,             0.82942,            0.018915,           0.0054975,          0.00011328,            0.087201,           0.0005424,           0.0005424,           0.0005424
                 275,            0.017676,           0.0037302,          0.00021073,            0.091596,             0.97332,             0.99998,               0.995,             0.84224,            0.019365,           0.0054233,          8.8306e-05,            0.083899,          0.00053991,          0.00053991,          0.00053991
                 276,               0.018,           0.0039018,           0.0001933,            0.091165,             0.98285,             0.99995,               0.995,             0.83334,            0.017875,           0.0055429,          0.00011944,            0.084297,          0.00053743,          0.00053743,          0.00053743
                 277,            0.017804,           0.0039256,          0.00016459,             0.09242,             0.97843,             0.99988,               0.995,             0.84418,            0.017641,           0.0054615,           0.0001316,            0.085063,          0.00053495,          0.00053495,          0.00053495
                 278,            0.017032,           0.0037595,          0.00026953,            0.091762,             0.96936,             0.96155,               0.995,             0.82842,            0.019446,           0.0060771,          0.00015463,            0.088655,          0.00053247,          0.00053247,          0.00053247
                 279,            0.017077,           0.0039306,          0.00017485,            0.092782,             0.66202,             0.58745,             0.64665,             0.46597,            0.032405,            0.023939,            0.012492,             0.12055,          0.00052999,          0.00052999,          0.00052999
                 280,            0.017147,           0.0038175,          0.00027921,            0.090038,              0.9176,             0.72721,             0.91115,             0.68333,            0.027287,            0.012493,           0.0031305,            0.094852,          0.00052752,          0.00052752,          0.00052752
                 281,            0.016934,            0.003827,          0.00016856,            0.092351,             0.97689,             0.98079,               0.995,             0.81334,            0.018192,           0.0056077,          0.00013017,            0.084999,          0.00052505,          0.00052505,          0.00052505
                 282,            0.017185,           0.0040048,          0.00026654,            0.091708,             0.96452,                   1,               0.995,             0.83347,            0.017311,           0.0054832,          0.00011817,             0.08371,          0.00052258,          0.00052258,          0.00052258
                 283,            0.016962,           0.0038922,           0.0001708,             0.09135,             0.99728,             0.98099,               0.995,             0.81543,            0.018429,           0.0056192,          0.00012836,            0.083225,          0.00052012,          0.00052012,          0.00052012
                 284,            0.017019,           0.0037753,          0.00016451,            0.091653,             0.99491,                   1,               0.995,             0.84596,            0.018293,           0.0054843,          0.00011532,            0.084414,          0.00051765,          0.00051765,          0.00051765
                 285,            0.016837,           0.0037111,          0.00015204,            0.089719,             0.97992,             0.98087,               0.995,             0.83741,            0.018057,           0.0056428,          0.00012122,            0.083619,           0.0005152,           0.0005152,           0.0005152
                 286,            0.017133,           0.0039591,          0.00021128,            0.089129,             0.94928,             0.99995,               0.995,             0.79964,            0.019285,           0.0057163,          0.00014718,            0.086223,          0.00051274,          0.00051274,          0.00051274
                 287,            0.018264,            0.003978,          0.00031409,            0.091638,             0.95473,                   1,               0.995,             0.81965,            0.018504,           0.0055974,          0.00012198,             0.08456,          0.00051029,          0.00051029,          0.00051029
                 288,            0.016358,           0.0037286,          0.00025712,            0.090879,             0.93767,                   1,               0.995,             0.83474,             0.01823,           0.0055271,          0.00016997,            0.084284,          0.00050784,          0.00050784,          0.00050784
                 289,             0.01735,           0.0038262,          0.00027974,            0.090185,             0.97572,             0.99991,               0.995,             0.83834,            0.017658,           0.0054531,          0.00015591,             0.08538,           0.0005054,           0.0005054,           0.0005054
                 290,            0.016427,           0.0038832,          0.00018908,            0.090189,             0.98873,                   1,               0.995,             0.82725,             0.01721,           0.0052967,          0.00013982,            0.085407,          0.00050296,          0.00050296,          0.00050296
                 291,            0.017098,           0.0038091,          0.00019768,            0.090743,             0.99181,                   1,               0.995,              0.8344,            0.016526,           0.0052764,          0.00010384,            0.084929,          0.00050052,          0.00050052,          0.00050052
                 292,            0.016937,           0.0039831,          0.00018499,            0.088977,             0.98568,                   1,               0.995,             0.85055,            0.015199,           0.0053067,          7.8558e-05,            0.085981,          0.00049809,          0.00049809,          0.00049809
                 293,            0.016735,           0.0036894,          0.00014152,            0.088856,             0.98231,                   1,               0.995,             0.83617,            0.016474,           0.0053944,          6.4924e-05,            0.084516,          0.00049566,          0.00049566,          0.00049566
                 294,             0.01724,           0.0037855,          0.00014938,            0.089783,             0.98268,             0.98077,             0.99375,             0.82744,            0.017216,           0.0056458,           7.899e-05,             0.08325,          0.00049324,          0.00049324,          0.00049324
                 295,            0.017856,            0.003774,          0.00015925,            0.089807,             0.96836,                   1,               0.995,             0.83583,            0.017665,           0.0053754,          7.6463e-05,            0.082551,          0.00049082,          0.00049082,          0.00049082
                 296,            0.017175,           0.0037459,          0.00017555,            0.090495,             0.98044,                   1,               0.995,             0.82468,            0.018377,           0.0051104,          6.9887e-05,            0.081131,           0.0004884,           0.0004884,           0.0004884
                 297,             0.01748,           0.0037014,          0.00011008,            0.087344,             0.98015,             0.99424,               0.995,             0.81775,            0.018622,            0.005232,          7.1492e-05,            0.082156,          0.00048599,          0.00048599,          0.00048599
                 298,            0.017071,           0.0037183,          0.00013433,            0.090404,             0.97327,             0.99996,               0.995,             0.80466,            0.018592,           0.0053039,          8.0812e-05,            0.083271,          0.00048359,          0.00048359,          0.00048359
                 299,            0.017047,            0.003439,          0.00011827,            0.087334,             0.97865,             0.99993,               0.995,             0.83771,            0.017176,           0.0051424,          9.2178e-05,            0.083538,          0.00048118,          0.00048118,          0.00048118
                 300,            0.016424,           0.0036041,          0.00024661,             0.08928,             0.97885,                   1,               0.995,             0.83598,            0.017467,           0.0052581,          9.3459e-05,            0.086021,          0.00047879,          0.00047879,          0.00047879
                 301,            0.015925,            0.003709,          0.00018698,             0.08808,             0.97566,                   1,               0.995,             0.83818,            0.016947,           0.0052794,          8.2321e-05,            0.085419,          0.00047639,          0.00047639,          0.00047639
                 302,            0.016261,            0.003607,          0.00014905,            0.087946,              0.9423,                   1,               0.995,             0.85403,             0.01663,           0.0055491,          0.00010249,            0.086432,          0.00047401,          0.00047401,          0.00047401
                 303,            0.015975,           0.0036472,          0.00019877,            0.090059,             0.95076,             0.94237,               0.995,             0.83662,            0.017166,           0.0061112,          0.00018439,            0.087712,          0.00047162,          0.00047162,          0.00047162
                 304,             0.01568,           0.0036572,           0.0001482,            0.090024,             0.96215,             0.98074,               0.995,             0.82494,            0.018501,           0.0060907,          0.00019233,            0.087033,          0.00046924,          0.00046924,          0.00046924
                 305,            0.015705,           0.0037538,           0.0001206,            0.089131,              0.9951,             0.99996,               0.995,             0.84082,            0.016964,           0.0053499,          7.3588e-05,            0.085481,          0.00046687,          0.00046687,          0.00046687
                 306,            0.015518,           0.0036944,          0.00012599,            0.088413,             0.99292,             0.99117,               0.995,             0.86567,            0.016281,           0.0052093,          0.00011101,            0.083101,           0.0004645,           0.0004645,           0.0004645
                 307,            0.016266,           0.0036688,          0.00019462,             0.08787,             0.97722,             0.99988,               0.995,             0.85775,            0.016435,           0.0052403,           0.0001591,             0.08151,          0.00046214,          0.00046214,          0.00046214
                 308,            0.015892,           0.0037225,          0.00013659,            0.088706,             0.97739,                   1,               0.995,             0.86949,            0.015784,            0.005337,          0.00012692,              0.0815,          0.00045979,          0.00045979,          0.00045979
                 309,             0.01588,           0.0035888,          0.00019238,            0.086613,             0.97643,                   1,               0.995,             0.85382,             0.01666,           0.0052767,          0.00010492,            0.080709,          0.00045744,          0.00045744,          0.00045744
                 310,            0.016624,           0.0037923,          0.00014996,            0.087602,             0.97514,             0.99996,               0.995,             0.84938,            0.016706,           0.0051962,          7.0349e-05,            0.082315,          0.00045509,          0.00045509,          0.00045509
                 311,            0.016192,           0.0035951,          0.00014586,            0.086737,             0.98258,                   1,               0.995,             0.83663,            0.016617,           0.0050805,          6.0344e-05,            0.082778,          0.00045275,          0.00045275,          0.00045275
                 312,            0.015988,           0.0035618,          0.00015563,            0.089518,             0.98236,              0.9999,               0.995,             0.84296,            0.017412,           0.0050322,          6.8782e-05,            0.082027,          0.00045042,          0.00045042,          0.00045042
                 313,            0.015704,           0.0035301,          0.00015209,            0.087348,             0.97849,              0.9999,               0.995,             0.85213,            0.016135,           0.0050182,           7.499e-05,            0.081435,          0.00044809,          0.00044809,          0.00044809
                 314,            0.015733,           0.0035076,          0.00014957,            0.087154,             0.97982,                   1,               0.995,             0.84849,            0.016062,           0.0051648,          8.3053e-05,            0.081578,          0.00044577,          0.00044577,          0.00044577
                 315,            0.015753,           0.0035949,          0.00014815,            0.085565,             0.97094,             0.99981,               0.995,             0.85642,            0.016267,           0.0053163,          7.4666e-05,            0.080611,          0.00044345,          0.00044345,          0.00044345
                 316,            0.015314,           0.0035266,          0.00013042,            0.085848,             0.98244,             0.99983,               0.995,             0.84934,            0.016863,           0.0051637,          7.4199e-05,            0.078436,          0.00044114,          0.00044114,          0.00044114
                 317,            0.015693,           0.0035712,          0.00020552,            0.086205,             0.97073,                   1,               0.995,             0.86939,            0.016286,            0.005117,          9.4536e-05,            0.077777,          0.00043884,          0.00043884,          0.00043884
                 318,            0.016143,           0.0034659,           0.0001316,            0.087321,             0.97296,                   1,               0.995,             0.86212,            0.016483,           0.0050893,          0.00011967,            0.077311,          0.00043654,          0.00043654,          0.00043654
                 319,            0.015585,           0.0036521,          0.00013272,            0.085751,             0.97784,              0.9808,               0.995,             0.84252,            0.017246,           0.0052846,           0.0001852,            0.079031,          0.00043425,          0.00043425,          0.00043425
                 320,            0.015707,           0.0036128,          0.00025376,             0.08635,             0.97461,             0.98076,               0.995,             0.83536,            0.017696,           0.0053869,          0.00039226,            0.079483,          0.00043197,          0.00043197,          0.00043197
                 321,            0.016365,           0.0036473,          0.00025982,            0.085527,             0.95747,             0.98081,             0.99273,             0.85013,              0.0158,            0.005139,          0.00093034,            0.078631,          0.00042969,          0.00042969,          0.00042969
                 322,            0.016266,           0.0035417,          0.00017478,            0.087244,             0.98307,             0.98089,               0.995,             0.84007,            0.016505,           0.0051618,          0.00053132,            0.077469,          0.00042742,          0.00042742,          0.00042742
                 323,            0.015799,           0.0035617,           0.0001526,             0.08591,             0.93597,                   1,             0.99273,             0.85231,            0.016092,           0.0053156,           0.0012037,            0.078368,          0.00042515,          0.00042515,          0.00042515
                 324,            0.016222,           0.0036034,          0.00014796,            0.088708,             0.96576,                   1,               0.995,             0.86056,            0.016173,           0.0052702,          0.00014609,            0.080174,           0.0004229,           0.0004229,           0.0004229
                 325,             0.01608,           0.0034859,          0.00012831,              0.0878,             0.98069,             0.99992,               0.995,             0.81795,            0.017943,           0.0053953,          0.00010573,            0.081276,          0.00042065,          0.00042065,          0.00042065
                 326,             0.01606,           0.0036539,          0.00012215,             0.08732,             0.97645,                   1,               0.995,             0.83556,            0.016868,           0.0053301,          0.00014444,            0.082143,           0.0004184,           0.0004184,           0.0004184
                 327,            0.014658,           0.0035253,           0.0001201,            0.088201,             0.90403,             0.91987,             0.95367,             0.77579,            0.020249,           0.0082866,          0.00092029,             0.08341,          0.00041617,          0.00041617,          0.00041617
                 328,            0.015294,           0.0035701,          0.00015587,            0.086293,             0.94915,             0.96144,               0.995,              0.8544,            0.016543,           0.0055818,          0.00025726,             0.08042,          0.00041394,          0.00041394,          0.00041394
                 329,            0.015138,            0.003527,          0.00015393,            0.085533,             0.97646,                   1,               0.995,             0.85229,            0.015741,           0.0050926,          8.5716e-05,            0.079842,          0.00041172,          0.00041172,          0.00041172
                 330,            0.015153,           0.0035965,          0.00014221,            0.086617,             0.96855,             0.99992,               0.995,             0.86088,            0.015793,           0.0051586,          7.9201e-05,            0.081254,           0.0004095,           0.0004095,           0.0004095
                 331,            0.015263,           0.0035837,          0.00016437,             0.08743,             0.99349,             0.99992,               0.995,             0.85434,            0.015286,           0.0051415,          7.8394e-05,             0.08066,           0.0004073,           0.0004073,           0.0004073
                 332,            0.015435,           0.0036247,           0.0001333,            0.086549,             0.99569,                   1,               0.995,             0.83603,             0.01618,           0.0051469,          9.5842e-05,            0.078993,           0.0004051,           0.0004051,           0.0004051
                 333,            0.014759,           0.0034983,          0.00012614,            0.084946,             0.99821,                   1,               0.995,             0.82728,            0.016616,           0.0049931,          8.5392e-05,            0.077997,          0.00040291,          0.00040291,          0.00040291
                 334,            0.015435,           0.0037343,          0.00028271,            0.084822,             0.99144,                   1,               0.995,             0.83798,            0.016385,            0.005093,          7.9881e-05,            0.079099,          0.00040073,          0.00040073,          0.00040073
                 335,             0.01487,           0.0035353,          0.00020419,            0.085365,             0.97263,             0.99994,               0.995,              0.8388,            0.016233,           0.0051331,          0.00010239,            0.082979,          0.00039855,          0.00039855,          0.00039855
                 336,            0.014907,           0.0035499,          0.00011633,            0.086416,             0.95333,              0.9999,               0.995,             0.85216,            0.016661,           0.0055315,          0.00012751,            0.079717,          0.00039638,          0.00039638,          0.00039638
                 337,            0.015406,           0.0035635,          0.00010257,            0.086704,             0.98703,                   1,               0.995,             0.85303,            0.016351,           0.0052141,          7.9208e-05,              0.0779,          0.00039422,          0.00039422,          0.00039422
                 338,            0.015499,           0.0035447,          0.00013162,            0.084843,             0.99053,                   1,               0.995,             0.84589,            0.017289,           0.0051246,          5.9668e-05,            0.077422,          0.00039207,          0.00039207,          0.00039207
                 339,            0.016096,           0.0034889,          0.00011475,            0.084824,             0.99419,                   1,               0.995,             0.86599,            0.015693,           0.0048295,          4.6959e-05,            0.077668,          0.00038993,          0.00038993,          0.00038993
                 340,            0.015755,           0.0035294,          0.00012694,            0.085189,             0.98987,             0.99992,               0.995,             0.85899,            0.016004,           0.0049511,          5.9328e-05,            0.079021,           0.0003878,           0.0003878,           0.0003878
                 341,            0.015311,           0.0034328,          0.00010424,            0.083998,             0.98658,                   1,               0.995,             0.83104,            0.016353,            0.005072,          6.0917e-05,            0.079518,          0.00038567,          0.00038567,          0.00038567
                 342,            0.015771,           0.0035776,           0.0001216,            0.084843,               0.989,             0.99994,               0.995,             0.85722,            0.016463,           0.0051094,          6.8496e-05,            0.081073,          0.00038355,          0.00038355,          0.00038355
                 343,            0.015809,           0.0034538,          0.00014479,            0.084509,             0.97698,                   1,               0.995,             0.83791,            0.016809,           0.0050552,          8.0882e-05,            0.080145,          0.00038144,          0.00038144,          0.00038144
                 344,            0.015329,           0.0035648,          0.00015228,            0.086077,             0.97462,             0.99994,               0.995,             0.86348,            0.015198,            0.005059,          8.6988e-05,            0.077544,          0.00037934,          0.00037934,          0.00037934
                 345,            0.015588,           0.0035175,          0.00020643,            0.084708,              0.9863,                   1,               0.995,             0.84448,            0.016476,           0.0050292,          7.4503e-05,            0.077608,          0.00037725,          0.00037725,          0.00037725
                 346,            0.015516,           0.0035687,          0.00011385,            0.085858,             0.99482,                   1,               0.995,             0.84448,            0.015566,           0.0049187,          6.8121e-05,            0.079411,          0.00037517,          0.00037517,          0.00037517
                 347,             0.01595,           0.0036359,          0.00029742,            0.089257,             0.98586,             0.99997,               0.995,             0.85707,            0.015004,           0.0049605,          6.7695e-05,             0.08278,          0.00037309,          0.00037309,          0.00037309
                 348,            0.014821,           0.0035053,          0.00015566,            0.087436,              0.9862,             0.99993,               0.995,             0.82507,            0.015514,           0.0049897,          6.8116e-05,            0.080701,          0.00037103,          0.00037103,          0.00037103
                 349,            0.015546,           0.0037418,          0.00016235,            0.086692,             0.98674,                   1,               0.995,             0.85031,            0.016098,           0.0050858,          6.1458e-05,            0.079495,          0.00036897,          0.00036897,          0.00036897
                 350,            0.015655,           0.0035798,          0.00014685,            0.083857,             0.98133,                   1,               0.995,             0.85095,            0.016712,           0.0051223,          6.6012e-05,            0.078242,          0.00036692,          0.00036692,          0.00036692
                 351,            0.015701,           0.0036873,          0.00012723,             0.08573,             0.97249,             0.99992,               0.995,             0.83809,            0.016777,            0.005199,          6.5344e-05,            0.078039,          0.00036489,          0.00036489,          0.00036489
                 352,            0.015759,           0.0037041,          0.00013088,            0.086017,             0.98346,             0.99059,               0.995,             0.81527,            0.017184,           0.0052936,          6.7148e-05,            0.077575,          0.00036286,          0.00036286,          0.00036286
                 353,            0.015499,           0.0034277,          0.00010663,            0.086302,             0.97621,             0.99995,               0.995,             0.85041,             0.01573,           0.0049034,          5.6456e-05,            0.080126,          0.00036084,          0.00036084,          0.00036084
                 354,            0.016309,            0.003673,          0.00013537,            0.085468,             0.99707,             0.98181,               0.995,              0.8312,            0.016112,           0.0051062,          5.3088e-05,            0.080073,          0.00035883,          0.00035883,          0.00035883
                 355,            0.015479,           0.0036872,           0.0001566,            0.085179,             0.97547,                   1,               0.995,             0.83482,            0.016557,           0.0051835,          5.9412e-05,            0.080678,          0.00035683,          0.00035683,          0.00035683
                 356,            0.014967,           0.0034267,          0.00014506,            0.084873,             0.95224,                   1,               0.995,             0.84705,            0.016275,           0.0051516,          6.1405e-05,             0.07994,          0.00035484,          0.00035484,          0.00035484
                 357,            0.015315,           0.0034307,          0.00010939,            0.084231,              0.9702,             0.99985,               0.995,             0.85033,             0.01685,           0.0052478,          7.5159e-05,            0.077971,          0.00035286,          0.00035286,          0.00035286
                 358,            0.014864,           0.0035982,          0.00016708,             0.08463,             0.95712,             0.99996,               0.995,             0.85866,             0.01576,           0.0052946,          7.7242e-05,            0.077295,          0.00035088,          0.00035088,          0.00035088
                 359,            0.015015,           0.0035636,          0.00012039,            0.084733,             0.97596,                   1,               0.995,             0.86175,            0.015231,           0.0052257,          6.8168e-05,            0.076483,          0.00034892,          0.00034892,          0.00034892
                 360,            0.015031,           0.0033416,          0.00017648,            0.086585,             0.98659,                   1,               0.995,             0.86801,            0.015718,           0.0051464,          6.4194e-05,            0.077406,          0.00034697,          0.00034697,          0.00034697
                 361,            0.014818,           0.0034919,          0.00010164,            0.084484,             0.97702,             0.99995,               0.995,             0.85784,            0.016124,            0.005208,          7.2604e-05,             0.07768,          0.00034503,          0.00034503,          0.00034503
                 362,            0.015255,            0.003586,          0.00010095,            0.082417,              0.9777,             0.99299,               0.995,             0.87286,             0.01555,           0.0052647,          0.00010895,            0.077879,           0.0003431,           0.0003431,           0.0003431
                 363,            0.014554,           0.0034222,          0.00022347,            0.083071,             0.98311,                   1,               0.995,             0.86844,            0.014887,           0.0051066,          6.7165e-05,            0.077671,          0.00034118,          0.00034118,          0.00034118
                 364,            0.014758,           0.0033871,          0.00014621,            0.081981,             0.98527,             0.99993,               0.995,             0.86236,            0.014919,           0.0049009,          4.8824e-05,            0.076964,          0.00033927,          0.00033927,          0.00033927
                 365,            0.015311,            0.003372,          0.00010866,            0.084789,             0.98167,                   1,               0.995,             0.84325,            0.015088,           0.0050347,          5.1143e-05,            0.078851,          0.00033737,          0.00033737,          0.00033737
                 366,             0.01483,           0.0036565,          0.00015743,            0.086947,              0.9611,             0.99986,               0.995,             0.84634,            0.016006,            0.005239,          4.8821e-05,            0.078901,          0.00033548,          0.00033548,          0.00033548
                 367,            0.014333,           0.0034772,          0.00011018,            0.086464,             0.98017,                   1,               0.995,             0.88831,            0.015506,           0.0050467,          7.0981e-05,            0.078386,           0.0003336,           0.0003336,           0.0003336
                 368,             0.01472,           0.0033744,          0.00013757,            0.085494,             0.97501,              0.9949,               0.995,             0.87295,            0.015666,           0.0050389,          7.8756e-05,            0.084712,          0.00033173,          0.00033173,          0.00033173
                 369,            0.014642,           0.0034651,          0.00014802,             0.08605,             0.96213,             0.99991,               0.995,             0.87126,            0.016441,           0.0050258,          7.7421e-05,            0.083125,          0.00032987,          0.00032987,          0.00032987
                 370,             0.01483,           0.0034344,           0.0001221,            0.087193,             0.97503,                   1,               0.995,             0.87171,            0.015007,           0.0049047,          8.1794e-05,            0.081641,          0.00032802,          0.00032802,          0.00032802
                 371,            0.014604,           0.0034266,          0.00014169,            0.084721,             0.98654,             0.99988,               0.995,             0.85487,            0.016647,           0.0051612,          8.1648e-05,            0.076108,          0.00032618,          0.00032618,          0.00032618
                 372,            0.015135,           0.0034759,          0.00013922,            0.086144,             0.97453,              0.9999,               0.995,             0.82644,            0.017959,           0.0053553,          0.00014066,            0.078067,          0.00032435,          0.00032435,          0.00032435
                 373,            0.014265,           0.0034622,          0.00021496,            0.086317,             0.98237,                   1,               0.995,             0.86355,            0.015903,           0.0048988,          0.00011585,            0.078405,          0.00032254,          0.00032254,          0.00032254
                 374,            0.014351,           0.0033131,           0.0001401,            0.085606,             0.97127,                   1,               0.995,             0.85235,            0.016134,           0.0048997,          0.00011446,            0.078448,          0.00032073,          0.00032073,          0.00032073
                 375,            0.014614,           0.0033804,          0.00013053,            0.085552,             0.97459,                   1,               0.995,             0.85152,             0.01544,           0.0048486,          0.00010455,            0.077998,          0.00031894,          0.00031894,          0.00031894
                 376,            0.015278,           0.0034075,          0.00017707,            0.084621,             0.97584,             0.95076,               0.995,             0.81583,             0.01789,           0.0058332,          0.00030229,            0.078885,          0.00031716,          0.00031716,          0.00031716
                 377,            0.014905,           0.0034958,          0.00016649,            0.086646,             0.74957,             0.50628,             0.62787,             0.49039,            0.032762,            0.026981,            0.013131,             0.11534,          0.00031539,          0.00031539,          0.00031539
                 378,            0.015102,           0.0034205,          0.00018671,            0.085188,             0.82184,             0.79916,             0.85826,             0.57925,            0.027717,            0.018013,           0.0069469,             0.10274,          0.00031363,          0.00031363,          0.00031363
                 379,            0.014607,           0.0034428,          0.00021034,            0.084648,             0.98057,             0.90793,             0.98833,             0.80492,            0.019037,           0.0078578,           0.0011455,             0.08548,          0.00031188,          0.00031188,          0.00031188
                 380,              0.0144,           0.0034421,          0.00010057,            0.084756,             0.91844,              0.9808,               0.995,             0.86195,             0.01681,           0.0056145,          0.00020229,            0.079444,          0.00031014,          0.00031014,          0.00031014
                 381,            0.014569,           0.0033861,           0.0001131,            0.083078,             0.93861,                   1,               0.995,             0.85769,            0.016145,           0.0056179,          0.00012389,            0.079087,          0.00030841,          0.00030841,          0.00030841
                 382,            0.015038,           0.0034689,          0.00013164,            0.085677,             0.96831,             0.99989,               0.995,             0.83476,            0.016615,           0.0056076,          8.2646e-05,            0.079752,           0.0003067,           0.0003067,           0.0003067
                 383,            0.015026,           0.0035465,           0.0001447,            0.084695,             0.96764,             0.99996,               0.995,             0.82609,            0.015959,            0.005523,          0.00010659,             0.07975,          0.00030499,          0.00030499,          0.00030499
                 384,            0.014252,           0.0033477,          0.00011734,            0.083144,             0.98493,                   1,               0.995,             0.85346,            0.014488,           0.0051576,          0.00012715,            0.076223,           0.0003033,           0.0003033,           0.0003033
                 385,            0.014414,           0.0033853,          0.00010919,            0.082968,             0.98471,             0.98998,               0.995,             0.86359,             0.01581,            0.004969,          0.00013898,            0.075228,          0.00030162,          0.00030162,          0.00030162
                 386,             0.01469,           0.0035388,          0.00010658,            0.083967,             0.95888,             0.97991,               0.995,             0.77669,            0.019494,           0.0071187,          0.00017265,            0.076687,          0.00029996,          0.00029996,          0.00029996
                 387,              0.0143,           0.0033948,          9.2087e-05,            0.081536,             0.96478,                   1,               0.995,             0.87937,            0.014545,           0.0050513,          9.0507e-05,            0.074567,           0.0002983,           0.0002983,           0.0002983
                 388,            0.014581,           0.0035114,          0.00014319,            0.083301,             0.99378,                   1,               0.995,              0.8752,            0.015373,           0.0049857,          6.0828e-05,            0.075083,          0.00029666,          0.00029666,          0.00029666
                 389,            0.014016,           0.0032786,          0.00020353,            0.082695,             0.99587,                   1,               0.995,             0.86081,            0.015548,           0.0049397,          5.7965e-05,            0.075579,          0.00029502,          0.00029502,          0.00029502
                 390,            0.014446,           0.0034008,           0.0001226,            0.083077,             0.99408,                   1,               0.995,             0.85847,            0.015253,           0.0049909,          5.7136e-05,            0.075951,           0.0002934,           0.0002934,           0.0002934
                 391,            0.014859,           0.0035189,           0.0001847,              0.0815,             0.98885,                   1,               0.995,             0.86234,            0.015882,           0.0052014,           6.083e-05,            0.076138,          0.00029179,          0.00029179,          0.00029179
                 392,             0.01448,           0.0033438,          0.00011917,             0.08255,             0.98733,              0.9999,               0.995,             0.83989,            0.015549,           0.0051193,          6.4599e-05,            0.075021,           0.0002902,           0.0002902,           0.0002902
                 393,            0.013906,           0.0033594,          0.00020667,            0.081667,             0.99295,                   1,               0.995,             0.86346,            0.014859,           0.0047994,          6.9038e-05,            0.074128,          0.00028862,          0.00028862,          0.00028862
                 394,            0.014061,           0.0033453,          0.00017497,            0.084646,               0.992,                   1,               0.995,             0.87266,            0.015164,           0.0048494,          7.2514e-05,            0.074538,          0.00028704,          0.00028704,          0.00028704
                 395,            0.014051,           0.0034181,          0.00011153,            0.083912,             0.99023,                   1,               0.995,             0.86256,            0.015393,           0.0049841,          6.9475e-05,            0.075248,          0.00028548,          0.00028548,          0.00028548
                 396,            0.014009,           0.0033975,          0.00010034,            0.084002,             0.98039,                   1,               0.995,             0.87713,            0.014907,           0.0050943,          7.0995e-05,            0.075285,          0.00028394,          0.00028394,          0.00028394
                 397,            0.013641,           0.0035155,          0.00010815,            0.084849,             0.97997,                   1,               0.995,             0.89006,            0.014362,           0.0049923,          7.2607e-05,            0.075102,           0.0002824,           0.0002824,           0.0002824
                 398,            0.013737,           0.0033454,          7.9297e-05,            0.085667,             0.97919,             0.99999,               0.995,             0.87184,            0.013948,           0.0049525,          7.3401e-05,            0.075335,          0.00028088,          0.00028088,          0.00028088
                 399,            0.013659,            0.003183,          0.00011618,            0.083296,             0.98138,             0.99991,               0.995,             0.86627,            0.015526,           0.0048317,          9.1999e-05,             0.07627,          0.00027937,          0.00027937,          0.00027937
                 400,            0.013961,           0.0034582,          0.00015654,            0.083577,              0.9923,                   1,               0.995,             0.87147,            0.014825,           0.0048125,          8.3338e-05,            0.074065,          0.00027788,          0.00027788,          0.00027788
                 401,            0.014555,           0.0034726,          0.00013217,            0.082573,             0.99306,             0.99989,               0.995,             0.86158,            0.014856,           0.0049278,          5.8422e-05,            0.075202,          0.00027639,          0.00027639,          0.00027639
                 402,            0.013608,           0.0033096,          0.00017735,            0.081939,             0.99473,             0.99993,               0.995,             0.85157,            0.015213,           0.0050702,          4.7933e-05,            0.075505,          0.00027492,          0.00027492,          0.00027492
                 403,            0.014071,           0.0033476,          0.00011439,            0.083185,             0.99462,                   1,               0.995,              0.8378,            0.016091,            0.004925,           4.501e-05,            0.076414,          0.00027346,          0.00027346,          0.00027346
                 404,            0.014287,           0.0034519,          0.00015486,            0.082191,             0.97173,             0.99998,               0.995,             0.84214,            0.015667,           0.0048711,          5.0147e-05,            0.075338,          0.00027202,          0.00027202,          0.00027202
                 405,            0.014404,           0.0034392,          9.9937e-05,            0.083416,             0.97515,             0.99283,               0.995,             0.84549,            0.015456,           0.0048839,          5.2376e-05,            0.074533,          0.00027059,          0.00027059,          0.00027059
                 406,            0.014274,           0.0032746,          0.00011957,            0.082262,             0.97935,             0.99999,               0.995,             0.85303,            0.014762,           0.0050303,          6.2333e-05,            0.073888,          0.00026917,          0.00026917,          0.00026917
                 407,            0.014474,           0.0034958,          0.00017924,            0.081871,             0.98672,                   1,               0.995,             0.86834,            0.014568,            0.005009,          5.8013e-05,            0.073559,          0.00026776,          0.00026776,          0.00026776
                 408,            0.014459,           0.0033718,          0.00014675,            0.081582,             0.98612,                   1,               0.995,             0.88432,            0.015053,           0.0049566,          5.2556e-05,            0.073574,          0.00026637,          0.00026637,          0.00026637
